E,nu,pressure,D_outer,t_wall,damage_factor,hoop_stress,axial_stress,radial_stress,von_mises_stress,utilization
207121593342.17926,0.3041576401096531,6580789.977969254,0.40851459722916644,0.026002451929976446,0.953798512348434,47617386.12600061,23808693.063000306,-3290394.988984627,41368929.104921386,0.09992494952879562
197877005937.938,0.2859442773983582,5089888.957408394,0.599755699474159,0.028081269196103494,0.8732554278321552,57153706.19341097,28576853.096705485,-2544944.478704197,49561944.48497501,0.11971484175114737
193516303532.62073,0.3023134790160911,8524961.083773542,0.47100380183939233,0.0233561400503373,0.7288611983204977,109409552.63762793,54704776.318813965,-4262480.541886771,94847279.33179934,0.2290997085309163
186750101682.78726,0.3037052539645115,13073483.094870578,0.4901748607911463,0.022138276713970707,0.966266465559509,136712656.88912606,68356328.44456303,-6536741.547435289,118576945.08343896,0.2864177417474371
201522569118.09256,0.2887789161354167,7073301.778805148,0.7228757381156338,0.01748893195342401,0.7176937187990233,196609052.98722315,98304526.49361157,-3536650.889402574,170305160.48233256,0.41136512193800134
198866666579.63403,0.30938333382160726,11649794.915107409,0.5789099534466782,0.028250585645349876,0.5217704394386633,217116677.22880244,108558338.61440122,-5824897.457553704,188118760.570412,0.45439314147442517
217753536432.9314,0.29260526724261726,10302411.495861553,0.7906485613293947,0.01806783068673758,0.8810320086343437,245553044.53365427,122776522.26682714,-5151205.747930776,212717554.9419173,0.5138105191833752
205095421300.681,0.29267055424410493,11274100.225865964,0.6131094493439513,0.01826187846040791,0.5972948381083627,305577347.4086817,152788673.70434085,-5637050.112932982,264697776.28640994,0.6393666093874636
209436599832.70657,0.310994685717217,6548438.6455714945,0.8927829446356321,0.024885341642331523,0.9624630826596008,115498239.86945426,57749119.93472713,-3274219.3227857472,100077984.95113797,0.24173426316699995
183121342719.02042,0.30452555939651454,8713923.755048716,0.4348415290992261,0.01989653539792226,0.5711303286614999,158011600.71703166,79005800.35851583,-4356961.877524358,136911404.15491757,0.3307038747703323
194125630635.06866,0.30402363855276227,12562485.746744558,0.5339571998093263,0.024498993603691274,0.5419420697873083,240047737.8369919,120023868.91849595,-6281242.873372279,207982310.1673005,0.5023727298727065
197691846108.04196,0.31200515270520507,12169551.36885975,0.41235923754517495,0.02337142517661069,0.6871971245747139,144056613.16802588,72028306.58401294,-6084775.684429875,124904985.26164405,0.30170286295083104
204884165794.16116,0.290387568726966,6839927.886805713,0.6773327520052186,0.010371858528076984,0.8375476734833334,259819831.26233763,129909915.63116881,-3419963.9434028566,225036563.00980595,0.5435665773183719
201515153624.73508,0.31291143843744845,14559881.70971144,0.57338201808827,0.015318497310374905,0.5548274674287577,476571632.18349034,238285816.09174517,-7279940.85485572,412787339.91048855,0.9970708693490061
204050458108.58792,0.3116163649498595,8749515.19724424,0.7918964493010294,0.022711422002010095,0.5273528134397185,280502767.86031324,140251383.93015662,-4374757.59862212,242961911.803104,0.5868645212635363
187482436803.5576,0.30053636058423294,10408275.994337533,0.4268663024443887,0.01905894351306939,0.8999364345573342,119109690.93130043,59554845.465650216,-5204137.997168766,103283212.12862238,0.2494763577986048
187702090761.70276,0.2845891181384999,13916637.325659687,0.3085842887430071,0.029210550191319025,0.5794952377188111,112932791.48680796,56466395.74340398,-6958318.662829843,98049883.95386104,0.23683546848758705
191787704200.853,0.3241209194233007,14205404.668290304,0.41292620399428415,0.028848191065456733,0.8509009013787148,105275496.2246996,52637748.1123498,-7102702.334145152,91447503.84491107,0.22088769044664508
195686976186.59393,0.2960615886357918,14425362.254632864,0.705208639059835,0.015609146177786753,0.9311082357694576,335548040.852286,167774020.426143,-7212681.127316432,290682625.1410632,0.7021319447851768
185946362797.03824,0.30109187496535655,14969669.209905636,0.6652290779396974,0.010469359345287223,0.8986342560126821,514267522.1822793,257133761.09113964,-7484834.604952818,445431628.90357184,1.0759218089458258
184933062839.62613,0.30346562586774767,6588825.313131866,0.4958366676593877,0.024937519058000436,0.8819986600955528,67678103.99241501,33839051.996207505,-3294412.656565933,58703470.72156678,0.14179582299895357
204703664712.6248,0.2965598548508387,12966313.034378266,0.3204450315038831,0.018170230186308832,0.7806064214406979,133503288.49983437,66751644.24991719,-6483156.517189133,115798865.92116901,0.27970740560668844
196319310183.49146,0.2966597263655705,5325900.781849982,0.7577672690479458,0.017127169315997653,0.9623512239214964,117101808.68920863,58550904.34460431,-2662950.390924991,101448097.58441773,0.2450437139720235
208459412750.83148,0.32506674471024866,10854553.733192302,0.37212548850249133,0.020272399638381716,0.8061485165930578,112726295.9094594,56363147.9547297,-5427276.866596151,97774580.93127754,0.2361704853412501
194475001284.36572,0.30016207610337814,14350916.121093016,0.4072938709693176,0.024156021738753145,0.5879805432101749,191412962.77375105,95706481.38687553,-7175458.060546508,165923714.20851123,0.40078191837804644
203047880689.85532,0.3043091005257333,8921208.294297555,0.7235832557057211,0.02016339595550889,0.9967936714410659,151666848.00525424,75833424.00262712,-4460604.147148778,131423063.33838147,0.3174470128946412
198554437061.95862,0.3001670188815512,11403694.93629254,0.8220319426544345,0.024908107935737812,0.5782969899831291,313992610.8614749,156996305.43073744,-5701847.46814627,271985350.37985814,0.6569694453619762
182291019109.78882,0.31014527245802553,13758309.573557796,0.7453507860620788,0.017142428087073898,0.7662129982420811,376609451.5820069,188304725.79100344,-6879154.786778898,326225891.11880046,0.7879852442483103
204626664153.56326,0.2923553016682632,14885567.560440287,0.3925680604086177,0.027259572789654934,0.6614256523550899,147164898.75348634,73582449.37674317,-7442783.7802201435,127665679.01845045,0.308371205358576
180000000000.0,0.301301045867255,6188320.6235808665,0.7911060497668704,0.014096734668972322,0.7170304164023271,235982276.49633005,117991138.24816503,-3094160.3117904332,204390068.11322275,0.4936958166986057
180014369280.8112,0.30284197980083416,10026402.654908365,0.7483080562605513,0.022510746471207897,0.7112778912401572,224270399.1555488,112135199.5777744,-5013201.327454182,194288551.233961,0.4692960174733357
206002036213.39514,0.27972992707333333,6942451.722225192,0.5865246952952714,0.02894359989584301,0.5127895653487653,130233331.95297292,65116665.97648646,-3471225.861112596,112838778.67408343,0.2725574364108295
196930808356.45883,0.2866513648545787,10258067.087784233,0.5224382010664347,0.010007549395263715,0.634742792082756,411579199.764063,205789599.8820315,-5129033.543892116,356474943.36055964,0.8610505878274387
200330952817.9733,0.3053096325398634,10086268.907754805,0.4505389724074717,0.013937818877212073,0.6564215602573442,238258637.79753652,119129318.89876826,-5043134.4538774025,206399653.75206703,0.498549888290017
200321593692.87543,0.29816001847166446,10075230.742388623,0.3124331649239044,0.020228273349129897,0.8446009299380814,82048552.47344498,41024276.23672249,-5037615.371194311,71234481.05284992,0.17206396389577275
198233927314.5096,0.28936290793796676,8990565.633236956,0.6666635372354411,0.028361266592869566,0.6896679893146623,144223286.35478684,72111643.17739342,-4495282.816618478,124981897.94059186,0.3018886423685794
198893142543.3165,0.2928799193880938,10810989.189786416,0.5372766057164655,0.021096840836447465,0.7962850835111464,162070048.82327956,81035024.41163978,-5405494.594893208,140460830.5400498,0.33927736845422657
201286444649.8331,0.30020288040342397,9080748.5426896,0.429575910355659,0.020864778340615245,0.6059421319086147,145191087.1536721,72595543.57683605,-4540374.2713448,125821118.41886002,0.3039157449730918
218421209584.32947,0.3040086328201687,10270238.647801448,0.5537086628277553,0.020556717351971857,0.9311321503407268,138277748.3529922,69138874.1764961,-5135119.323900724,119862092.49654695,0.28952196255204576
190135120414.6125,0.2812173182193302,13500553.539681975,0.6330586667215163,0.011559252316116275,0.7390266442959288,486736316.74804103,243368158.37402052,-6750276.769840987,421580060.9226632,1.0183093259001528
206542869672.85968,0.3047023304804442,8639287.957634684,0.5189633298861878,0.013093205515121976,0.5936747522728862,279757262.3589818,139878631.1794909,-4319643.978817342,242315401.29766384,0.5853029016851784
208365151515.52826,0.2989338196136075,8349911.568563961,0.8491827770304214,0.024891396886766868,0.9200453964138104,146458491.78127068,73229245.89063534,-4174955.7842819807,126905467.24603361,0.3065349450387285
191097045531.31552,0.29525491646694024,11519410.361158814,0.634484461842542,0.01805546724412985,0.9158048817602165,209489385.79849142,104744692.89924571,-5759705.180579407,181514534.61207747,0.4384409048600905
210454785043.70834,0.3119528935883122,10757449.067336688,0.6596064959769384,0.012245271529469484,0.7803557858436807,360523916.2513321,180261958.12566605,-5378724.533668344,312269196.87908256,0.7542734224132429
195460250531.37207,0.2932499961662671,5887710.0065510925,0.8777333100594107,0.012439669103795115,0.7333554446128285,277352981.9792988,138676490.9896494,-2943855.0032755462,240212767.6496136,0.580224076448342
180000000000.0,0.31390251546230924,7577955.192587884,0.8109607664748237,0.023979058517667566,0.9670164258633627,124934256.51192306,62467128.25596153,-3788977.596293942,108262563.65367237,0.2615037769412376
185447586804.97327,0.30827222435762414,6653618.52079243,0.3426856481831509,0.014625101080824944,0.9936489411418019,71796204.40030044,35898102.20015022,-3326809.260396215,62266274.05403626,0.15040162814984603
198324237074.13174,0.29894541862846946,8021582.552456907,0.4943158268635304,0.01229920303880683,0.9509531894130301,161489644.27325264,80744822.13662632,-4010791.2762284535,139911634.0848313,0.3379508069681915
217057781892.37997,0.317650833756475,12657928.660363395,0.44842329388546137,0.02176165150018983,0.9583494817110398,123425439.2696264,61712719.6348132,-6328964.330181697,107076771.91467759,0.25863954568762704
203325716425.1433,0.2882036305358702,13119625.274931619,0.5200805632053203,0.011419538231617489,0.9900005381345295,288651779.80592936,144325889.90296468,-6559812.6374658095,250065828.5945657,0.6040237405665838
190877455721.42273,0.3003552529538497,7593030.523356069,0.604798152797507,0.019127544955350635,0.5402431686256302,214608522.90643427,107304261.45321713,-3796515.2616780344,185895204.63474387,0.4490222334172557
201455832452.98276,0.297021571707837,11109571.248446314,0.6034237881988931,0.011943015958959073,0.8306437824635016,326769194.1105642,163384597.0552821,-5554785.624223157,283044935.13942575,0.6836834182111733
193547687346.01035,0.28803076678556166,5015579.331529707,0.46775591382888637,0.014104662088438238,0.7020153941541137,113452425.30402668,56726212.65201334,-2507789.6657648534,98284681.48461401,0.23740261228167636
200934455168.72833,0.3044074427377759,8525915.511023864,0.6844567544671876,0.02398404468654168,0.7808976480912111,147264416.58140042,73632208.29070021,-4262957.755511932,127605952.45567687,0.3082269382987364
192549748124.3532,0.29961856225123984,11276018.22814206,0.8086854442623126,0.015109112032747365,0.7684643440969218,381407557.354918,190703778.677459,-5638009.11407103,330356747.7021684,0.7979631587008899
212938932278.21484,0.307783642996786,9473220.189403616,0.8235161963868081,0.016923973718709278,0.7609213911015753,293425644.6754886,146712822.3377443,-4736610.094701808,254158203.07459837,0.61390870307874
184609183295.76886,0.3012952576102217,13084777.662497554,0.49038744211651975,0.02695914430466765,0.64159595203294,172399871.7043051,86199935.85215256,-6542388.831248777,149445942.3148213,0.36098053699232197
214477765901.32388,0.30860123767032105,11850530.15119861,0.5762461337816116,0.01580626675284388,0.9379986980203219,218444340.98656523,109222170.49328262,-5925265.075599305,189271118.6314679,0.45717661505185486
188934483979.06165,0.285164550943727,7772724.336413407,0.5134044272267904,0.019685278458286937,0.7292375606495634,131220070.30384879,65610035.151924394,-3886362.1682067034,113706349.64157777,0.2746530184579173
194434367896.47314,0.3037701830523392,9756657.522759004,0.5968453914350006,0.02887674576267805,0.6884222611931075,136706959.48834065,68353479.74417032,-4878328.761379502,118492162.9092583,0.28621295388709733
200788131149.69897,0.28684257157796417,5010581.610060531,0.3957930341807336,0.02493367649762919,0.7538257219330675,47745073.23805438,23872536.61902719,-2505290.8050302654,41424274.23502012,0.10005863341792301
200661611448.78668,0.30015941450115646,8217523.703813216,0.5949113035403372,0.012683533766800719,0.6989362289888899,267513332.03382412,133756666.01691206,-4108761.851906608,231709773.2851054,0.5596854427176459
202629080232.06644,0.3033616677990588,5425304.1876094565,0.6546420050721484,0.020872501101094853,0.8414802998320539,95681299.1071675,47840649.55358375,-2712652.0938047282,82906825.59662059,0.20025803284207871
195919233573.41968,0.28978049971622266,5250861.4326298535,0.3209031113785165,0.012055299530926895,0.63750847313041,104374369.94808756,52187184.97404378,-2625430.7163149267,90428976.0695727,0.21842747842891957
197270119407.3871,0.31688711716538487,6064724.0730393715,0.5579474595422604,0.011778780013601444,0.6210004236497447,225238745.96510777,112619372.98255388,-3032362.0365196858,195086044.4328894,0.47122232954804205
196037131603.8675,0.306164012020549,12822171.37525886,0.5686914164002871,0.011448093127190076,0.8648946307683956,355401666.38998765,177700833.19499382,-6411085.68762943,307853634.6614722,0.7436078131919618
203200079266.33054,0.28848659964295614,5012334.21791814,0.8245542481930305,0.012144268736189087,0.7003250050605887,237960800.88449922,118980400.44224961,-2506167.10895907,206095337.02093372,0.4978148237220621
202330703303.6159,0.2928938101739764,6092340.297201695,0.5261366866857863,0.02709381471167439,0.7139793458020005,76758503.98341697,38379251.99170849,-3046170.1486008475,66544572.30235541,0.16073568188974735
203951074016.60095,0.30172632838641666,10339049.83339552,0.5128720739699493,0.013810482419645968,0.5769653372679845,322397962.91785395,161198981.45892698,-5169524.91669776,279252679.23164284,0.674523379786577
191012973656.1569,0.2926368741352827,10870664.215311963,0.5564684558914526,0.029647756614591843,0.6261342936543559,152061680.9140687,76030840.45703435,-5435332.107655982,131801399.60155791,0.3183608686027969
212218721587.19482,0.3204836373838236,11576727.949904293,0.7489166160966839,0.014842677986572716,0.8789724166035624,320701423.91978437,160350711.95989218,-5788363.974952146,277795892.04241204,0.6710045701507538
202258115853.9395,0.2994850141900618,14457413.132582825,0.7979042947012761,0.020116663849329496,0.7571278768016265,364234649.8251317,182117324.91256586,-7228706.566291412,315519277.221771,0.7621238580236015
209766186408.5969,0.2967964465883194,5871863.351233637,0.8343364409412317,0.020334501655702792,0.5374390513181735,218270735.7915075,109135367.89575376,-2935931.6756168185,189050800.77066177,0.4566444463059463
201796067186.8795,0.3007379479156332,8990595.704129908,0.5113645968700999,0.011033942530187324,0.8551732201634583,234624569.5835921,117312284.79179604,-4495297.852064954,203240557.44853967,0.49091922089019246
202999497198.69342,0.28403890995084863,14234514.50176339,0.597656271765351,0.017336057249691082,0.7244966271007012,324436044.35076284,162218022.17538142,-7117257.250881695,281059985.60138875,0.6788888541096346
187876050284.8017,0.27974005362054316,8663961.848285833,0.4216804092547308,0.010684104799906951,0.9028450743572513,180709268.68052447,90354634.34026223,-4331980.924142917,156558761.80851272,0.37816126040703557
216950258882.41904,0.303773544943699,6162863.160104207,0.47762525698005875,0.023932568054789178,0.6672142111736211,86006210.58328152,43003105.29164076,-3081431.5800521034,74547276.37381774,0.18006588496091241
195016875089.93063,0.3009013333153383,7281770.620261506,0.6244474480355029,0.015709704496389778,0.9871322518175631,139326859.66161838,69663429.83080919,-3640885.310130753,120715518.52689758,0.2915833780842937
213664213149.814,0.2914282510234743,14655169.393253203,0.3682960303454951,0.022201560551580752,0.6999807720684013,159000222.42245272,79500111.21122636,-7327584.696626602,137893061.991089,0.33307502896398306
185855076348.40704,0.2934951517395952,8793134.602621697,0.5766030355229015,0.029792018556812242,0.5333720931873411,150743501.7299102,75371750.8649551,-4396567.301310848,130621714.46349007,0.3155113875929712
200568838645.55124,0.29805814366471284,14601436.8258354,0.48034825809682763,0.02188366563169384,0.6100367194583056,248089912.26616326,124044956.13308163,-7300718.4129177,214976170.57599467,0.5192661125024026
180484747291.28568,0.30152052654425426,12482570.882371495,0.3562723686638908,0.010722020032938468,0.8678620337206386,226479449.95700282,113239724.97850141,-6241285.441185747,196236234.1250419,0.4740005655194249
199711834760.92972,0.2909382147889698,14877686.107963843,0.6638373304393991,0.02583457009899837,0.8798898014721092,202361188.34849188,101180594.17424594,-7438843.053981922,175407737.28186032,0.4236901866711602
211203904337.90082,0.3171755287515582,14860589.222811224,0.7146706383514603,0.026786816039888497,0.6351240009993282,297267140.68808484,148633570.34404242,-7430294.611405612,257548100.31849295,0.6220968606726883
191096135716.48145,0.30791404981115167,7940587.552376253,0.8984516039793348,0.021937620806248368,0.6252800291962024,252107250.72678703,126053625.36339352,-3970293.7761881263,218367379.96878913,0.527457439538138
200276129754.71088,0.3083053999799923,8153592.643688845,0.37703364189941097,0.013582182734196717,0.7451419155536563,143722898.3569262,71861449.1784631,-4076796.3218444227,124534428.58236556,0.3008077985081294
201580983319.43365,0.28463969266901945,9734450.290629074,0.4237725779097681,0.01038155466731568,0.9963424965561901,189673852.29385626,94836926.14692813,-4867225.145314537,164334468.5804195,0.3969431608222693
217199253228.83862,0.3042478335874913,12861115.934454614,0.3028853435352804,0.023998343337012305,0.8191672780025506,86215931.9419454,43107965.9709727,-6430557.967227307,74941592.36521128,0.18101833904640405
206792195499.73926,0.317000039810455,14930439.74470884,0.7387839933612185,0.02116712173328831,0.9113975577977675,270953930.7925623,135476965.39628115,-7465219.87235442,234771706.0607987,0.567081415605794
197188301117.36185,0.2971037590484858,5968216.903418149,0.744548271460718,0.027641571647604054,0.5536123246193179,139222543.5536158,69611271.7768079,-2984108.4517090744,120607182.11783825,0.29132169593680735
191257994961.26904,0.2931298887300262,9515024.999031825,0.39914445462024795,0.011352051702608897,0.9168764616149505,172926987.38216308,86463493.69108154,-4757512.4995159125,149834712.7637189,0.3619195960476302
200166109881.77386,0.3131202155878251,10809185.02410635,0.30351290414083154,0.01443677608989292,0.8298837592431723,126106318.87888288,63053159.43944144,-5404592.512053175,109344923.82414563,0.2641181734882745
199994064432.39893,0.3185956405042903,7774157.166148265,0.5034158716754122,0.01924846981321841,0.5524624101326958,176240018.48643073,88120009.24321537,-3887078.5830741324,152677822.44643155,0.36878701074017284
183908963363.18283,0.2881536995038131,7633674.353204424,0.539056980693164,0.02145400340837902,0.5868342673582262,155789821.68567824,77894910.84283912,-3816837.176602212,134971921.7158675,0.3260191345793901
209581787138.94894,0.30250066438152634,12037243.414242817,0.32733338128682415,0.020185862889470663,0.7048578752803651,126427265.07453431,63213632.537267156,-6018621.707121409,109654520.30319296,0.2648659910705144
203272169394.78073,0.30589039041984356,8479211.385434551,0.7961411286011699,0.01624263615216153,0.9114776708434789,219509307.3818913,109754653.69094566,-4239605.692717276,190147906.3173927,0.45929445970384714
189489708437.96716,0.3019523778938113,13771613.894922134,0.47207781509869123,0.015122159424817391,0.9684582202749732,208187883.15503702,104093941.57751851,-6885806.947461067,180427437.92657816,0.4358150674555028
210573329279.75073,0.30922279034046557,9478633.795525165,0.8937464913008316,0.024125116037016957,0.9031915086111197,184914464.6768267,92457232.33841334,-4739316.897762583,160210737.9662657,0.38698245885571425
194127035715.51785,0.2896554846476892,11780020.491080908,0.6598350050024591,0.025604054043071933,0.6539919637161519,220317368.56102517,110158684.28051259,-5890010.245540454,190891328.73950434,0.46109016603745007
205262186984.61258,0.28863547029231407,8649614.766105017,0.8788594247085679,0.019517313985279585,0.5112692832208308,372255175.06257737,186127587.53128868,-4324807.383052508,322411445.9499742,0.7787716085748169
206974735912.25204,0.3023517128470692,11868784.170196045,0.7609685306190913,0.02704968149982455,0.576121723884151,277909960.40844977,138954980.20422488,-5934392.085098023,240750236.92634085,0.5815223114162822
204346417040.48428,0.3034236155751437,13479617.929858543,0.8029736694936025,0.01864121808787532,0.8039752853104687,347624054.74700946,173812027.37350473,-6739808.9649292715,301126696.9299594,0.7273591713284044
198111997013.5341,0.29905316358456957,12933259.471791402,0.5792203485697329,0.01796805543734208,0.6619920505979342,301963326.69571346,150981663.34785673,-6466629.735895701,261587853.88851258,0.63185471953747
211370527249.95084,0.30588410651166603,10833187.097722093,0.8566176614962452,0.021707562197505702,0.5425247512998443,383154511.2489904,191577255.6244952,-5416593.548861046,331865747.10794294,0.8016080848017946
212970171864.08914,0.29211570487638,12407083.68855312,0.4831428190290998,0.015103294341064175,0.5134769361222224,374068994.6339271,187034497.31696355,-6203541.84427656,324012644.0298919,0.7826392367871785
205570662659.38626,0.2960382046978197,13527934.87345552,0.4075998684645571,0.013870163603718243,0.5129585641166632,373972036.32693833,186986018.16346917,-6763967.43672776,323939908.3493307,0.7824635467375138
191676869371.0606,0.2936166447315754,8498837.617025932,0.8831772892226014,0.028357319063896526,0.760521831913203,165521726.90349767,82760863.45174883,-4249418.808512966,143408992.45879665,0.34639853250917063
201819624181.9715,0.29809438837954866,11348329.696309598,0.5054401951811495,0.02714056758607015,0.5217375870187582,191186945.39063278,95593472.69531639,-5674164.848154799,165669949.63654283,0.40016896047474115
184704143427.86496,0.30633724742744356,12601675.309350448,0.8609963568425506,0.010514735006460826,0.7396868197324793,684913067.6361691,342456533.81808454,-6300837.654675224,593185580.7580299,1.4328154124590096
180055093935.14337,0.31050982456201937,11428809.826057231,0.8957457753508199,0.010012614672669876,0.9253887526834468,541009845.297886,270504922.648943,-5714404.9130286155,468563116.2985857,1.1317949669047964
203938089670.10693,0.29070835236210457,13348275.16793327,0.6608479707325003,0.02884723657195444,0.7516016152439732,190076945.14775085,95038472.57387543,-6674137.583966635,164746708.37384138,0.3979389091155589
186219593337.85767,0.3043937779805777,10181127.362810854,0.5660051311495657,0.013892312982285921,0.5619951231095812,358863712.4249978,179431856.2124989,-5090563.681405427,310826779.5898273,0.7507893226807423
195464808168.53577,0.28783020210523724,14608166.02516287,0.39017118709481796,0.017669957987453515,0.8443098956713848,176413882.89880225,88206941.44940113,-7304083.012581435,152953402.01587185,0.3694526618740866
208787445083.29626,0.2992432400861389,10635254.794515066,0.8735353503989666,0.022019053150875975,0.9307013068604277,216032333.89981982,108016166.94990991,-5317627.397257533,187165045.1574452,0.4520894810566309
207014353831.2185,0.2992645114728492,10373278.445921702,0.6577088504606226,0.024733772597524836,0.5297355886075314,249984292.93990386,124992146.46995193,-5186639.222960851,216554868.94532502,0.5230793935877416
203843160009.6834,0.304594210795215,6701294.964953673,0.7836305687232608,0.01958024384243901,0.6462634289668976,200795996.06599867,100397998.03299934,-3350647.4824768365,173926711.19081807,0.4201128289633287
210736173527.3025,0.3020693896982101,10410487.674569622,0.5806118288478772,0.016023211747168847,0.5530657773674365,330625806.2994996,165312903.1497498,-5205243.837284811,286377656.9615745,0.6917334709216775
184806957655.72952,0.30691770402171303,9930640.836259926,0.40199664186167533,0.01457760470581602,0.9197888023418677,138935324.10917875,69467662.05458938,-4965320.418129963,120423928.77184588,0.29087905500445865
198618833737.6905,0.2951972384288215,14174966.79083742,0.604739267281114,0.0213784411762823,0.6032093092635334,318190698.7105114,159095349.3552557,-7087483.39541871,275652358.92386794,0.6658269539223863
196953468014.712,0.29358122793428965,8609977.83271375,0.6269935298686197,0.029788011039859393,0.623853585041681,136638274.52631196,68319137.26315598,-4304988.916356875,118410499.86684373,0.2860157001614583
205321629757.46332,0.30002506828119574,5811804.407632152,0.547291596328855,0.01513629168511055,0.5113676230694559,199657550.86961535,99828775.43480767,-2905902.203816076,172932927.6975843,0.41771238574295727
195857720481.78683,0.30354634674930675,12318917.957154024,0.45250664746360064,0.01056791999262458,0.7021467593028705,363302301.510606,181651150.755303,-6159458.978577012,314689308.12324435,0.7601191017469671
197605104975.14554,0.29140141567209665,8694164.029504668,0.5377930748090209,0.01634743556808192,0.9182358832439059,147049054.27916873,73524527.13958436,-4347082.014752334,127422389.69404638,0.3077835499856193
196875633762.61435,0.2867793757257017,7724696.931698125,0.7226201237776785,0.024370438611024465,0.510649306068466,216547487.92529088,108273743.96264544,-3862348.4658490624,187575394.52374116,0.45308066310082407
211586309141.12207,0.3011301849000482,7843679.589708504,0.6184413205336735,0.023113073776666836,0.904451195667435,108179698.22455968,54089849.11227984,-3921839.794854252,93768417.70203921,0.22649376256531212
185075648671.4354,0.2995039887213569,11119585.631490875,0.7920154659288311,0.027162671913133003,0.6942503889687719,222389428.65011266,111194714.32505633,-5559792.8157454375,192675127.55321243,0.46539885882418464
212363534132.16177,0.2937391357842093,9831447.024018753,0.40990240740932604,0.024414196229350232,0.9951748461258186,73101308.50076509,36550654.25038254,-4915723.512009377,63498152.067910954,0.15337717890799749
212144730071.35803,0.2927565834833209,10694182.145841872,0.6992172622761669,0.026801479545663726,0.9201109233506692,140916836.8781627,70458418.43908136,-5347091.072920936,122154646.12429668,0.2950595317011997
220000000000.0,0.3047569797558174,12469289.35588892,0.7326260355020874,0.01674259063222047,0.9965169118686545,261301257.55738807,130650628.77869403,-6234644.67794446,226379396.57809976,0.5468101366620767
191337913936.65543,0.29222395603475576,10102187.554956079,0.8544948017741832,0.01632486491528398,0.8806601555157669,290115940.5797029,145057970.28985146,-5051093.777478039,251298543.1358152,0.6070013119222589
201840286466.0207,0.3067430943727679,5254572.6356880665,0.4634794056540434,0.013482990116610695,0.6135486369234405,141943672.93117002,70971836.46558501,-2627286.3178440332,122954899.64734694,0.2969925112254757
194706154923.69586,0.28561975426378444,14165131.048587924,0.4797189893749998,0.02464171938885455,0.8183196883194668,154328505.36870185,77164252.68435092,-7082565.524293962,133839935.78677851,0.32328486905018966
181254633414.02658,0.2990147596323874,13209014.42036892,0.8645889669850764,0.018221081029387524,0.8861686199105633,340429535.60198826,170214767.80099413,-6604507.21018446,294894593.11443543,0.7123057804696508
203010538389.44492,0.3086235052656859,8111664.875592257,0.3957357102609187,0.023131005079979783,0.5306287455508181,122655879.65526424,61327939.82763212,-4055832.4377961284,106300509.81659721,0.25676451646521065
206630026562.74286,0.3095641674102993,10704830.851963133,0.4808173994573624,0.023145558092648347,0.6589807475502736,158024119.63365713,79012059.81682856,-5352415.425981566,136957530.42599216,0.33081529088403905
220000000000.0,0.3153920719585017,11673987.541331677,0.7838466208652574,0.01323013643624534,0.6615687754186624,511060312.67524713,255530156.33762357,-5836993.770665838,442629701.7712095,1.0691538690125832
220000000000.0,0.29536703505635353,11437243.93345909,0.5642991302000475,0.020219753958677075,0.509893254994745,301563691.41053605,150781845.70526803,-5718621.966729545,261224420.0300962,0.6309768599760778
198671391630.7622,0.30627638428223697,9299010.365458678,0.8365033957938707,0.01001427710457202,0.600303538845099,637670681.9124221,318835340.95621103,-4649505.182729339,552258582.3927358,1.3339579284848693
219731925138.46594,0.30810969929991466,7719221.901288694,0.8957263318471792,0.017699879261705027,0.6240755139507284,305257058.2258008,152628529.1129004,-3859610.950644347,264388540.39877144,0.6386196627989649
202390572256.26477,0.31427193480955895,8776961.175180169,0.3570125892168356,0.024492006211034176,0.8454364961737817,66887572.485290624,33443786.242645312,-4388480.587590084,58092334.06051878,0.1403196474891758
204539844494.92728,0.28939928236384466,5082359.402292067,0.8298597788031796,0.01609604634422956,0.5578000585510439,229795631.92135412,114897815.96067706,-2541179.7011460336,199025078.6505921,0.480736904953121
183178325357.23,0.31454257404680597,10341061.093118325,0.387516667397089,0.02169231664668238,0.7741482441451375,108974043.53450562,54487021.76725281,-5170530.546559162,94515824.12129804,0.22829909208043006
200018821939.55698,0.29784426633378075,10490300.357392913,0.49383356766116915,0.015274301760664367,0.6179176942995261,263949147.35454994,131974573.67727497,-5245150.178696456,228646836.61116442,0.5522870449545034
186617648270.32138,0.3004776151240507,9446234.837623412,0.4224249835530935,0.02187943627834537,0.5582371882346471,153905385.00673014,76952692.50336507,-4723117.418811706,133369631.05858941,0.3221488672912788
192024699845.10806,0.3021947994010625,13850568.214879962,0.45789156629023353,0.02227291423419129,0.551589163766356,244260999.71499208,122130499.85749604,-6925284.107439981,211649560.70423174,0.5112308229570814
204541487248.16595,0.3060980327943113,6149668.13104692,0.6024019985333583,0.027017853923513423,0.6686226501270487,96386280.57714127,48193140.288570635,-3074834.06552346,83529581.09048587,0.2017622731654248
194392914918.34796,0.29991228770382933,8636165.160055587,0.8401908317399314,0.010329433593426784,0.9805044129266984,349578054.1674305,174789027.08371526,-4318082.5800277935,302774268.7280133,0.731338813352689
185535922530.74863,0.30073410921919486,6379009.513629565,0.52941730606701,0.01807265787338979,0.7877885920057814,112222351.63300985,56111175.816504925,-3189504.7568147825,97239730.02392553,0.2348785749370182
